filelink	include	beginn	ende	dauer_norm	dauer_bemerkung	gehalt_norm	gehalt_text	umfang_text	umfang_prozent	umfang_sws	umfang_stunden	jahr	datum	domain	domain_lit	domain_ling	domain_mkw	domain_fdid	domain_spr	domain_other	lang	lang_frz	lang_spa	lang_ita	lang_por	lang_rom	lang_okz	lang_kat	lang_eng	lang_other	lang_diverse	account	redaktion	title	position_lektorat	position_lfba	position_rat	position_projekt	position_wma	position_diss	position_postdoc		stadt	land
stellenanzeigen/2598.html	1	N/A	N/A	N/A	k.A. im Text	E11	EG 11 TV-L	50%	50	N/A	N/A	2017	30. Juni 2017	N/A	0	0	0	0	0	0	Französisch	1	0	0	0	0	0	0	0	0	0	3777-_Academics_de	13-Christof_SchOech	Wissenschaftliche_r Mitarbeiter_in im Studiengang „Tourismuswirtschaft deutsch-französisch“	0	0	0	0	1	0	0		Wilhelmshaven	DE
stellenanzeigen/3393.html	1	N/A	N/A	N/A	k.A. im Text	E13	TV-L E 13	50%	50	2	N/A	2018	04. September 2018	Fachdidaktik	0	0	0	1	0	0	Französisch	1	0	0	0	0	0	0	0	0	0	3844-Serena_Bartali	5028-Marcel_Schmitt	Wissenschaftliche/r Mitarbeiterin/Mitarbeiter Fachdidaktik Französisch	0	0	0	0	1	0	0		Tübingen	DE
stellenanzeigen/4933.html	1	2021-03-01	N/A	N/A	nach WissZeitVG	E13	TV-L E13	50%	50	N/A	N/A	2020	11. Dezember 2020	Literaturwissenschaft	1	0	0	0	0	0	Französisch, Italienisch	1	0	1	0	0	0	0	0	0	0	212-Birgit_Olk	764-Robert_Hesselbach	Stelle einer akademischen Mitarbeiterin / eines akademischen Mitarbeiters (m/w/d)  (50%) an der Universität Mannheim	0	0	0	0	1	0	0		Mannheim	DE
stellenanzeigen/3197.html	1	2018-09-01	N/A	N/A	Vertretung	E13	TV-L E13 	50%	50	9	N/A	2018	10. Mai 2018	Sprachpraxis	0	0	0	0	1	0	Französisch	1	0	0	0	0	0	0	0	0	0	4446-Uta_Fonseca	5028-Marcel_Schmitt	Lehrkraft für besondere Aufgaben (Lektorat Französisch) als Mutterschutz-/Elternzeitvertretung	1	1	0	0	0	0	0		Jena	DE
stellenanzeigen/3681.html	1	N/A	N/A	N/A	6 Stellen! 	E13	TV-L FU E13	50%	50	N/A	N/A	2019	26. Januar 2019	Literaturwissenschaft	1	0	0	0	0	0	Italienisch	0	0	1	0	0	0	0	0	0	0	6588-Bernhard_Huss	425-Redaktion_romanistik_de	Ausschreibung Stelle als Wiss. Mitarbeiter*in im Exzellenzcluster 2020, Freie Universität Berlin (zugleich als Doktorand*in der Friedrich Schlegel Graduiertenschule), Projekt &quot;Petrarchan Worlds&quot;	0	0	0	1	1	0	0		Berlin	DE
stellenanzeigen/3618.html	0	2019-02-01	2020-01-31	12			§54 VwGr. IIIa	50%	50	N/A	N/A	2018	19. Dezember 2018	N/A	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	29-Elton_Prifti	13-Christof_SchOech	Organisationsassistent/in am Institut für Romanistik - Universität Wien	0	0	0	0	0	0	0		Wien, Österreich	AT
stellenanzeigen/2494.html	0	2017-07-01	2018-06-30	12			brutto € 1.366 / Monat (14 mal) 	50%	50	N/A	N/A	2017	16. Mai 2017	N/A	0	0	0	0	0	0	N/A	0	0	0	0	0	0	0	0	0	0	4118-Brigitte_Rath	5028-Marcel_Schmitt	UniversitätsassistentIn - Dissertationsstelle (Vertretung)	0	0	0	0	0	0	0		Innsbruck, Österreich 	AT
stellenanzeigen/872.html	0	2015-08-01	2016-07-31	12			siehe Text	50%	50	N/A	N/A	2015	15. April 2015	Sprachwissenschaft	0	1	0	0	0	0	Französisch	1	0	0	0	0	0	0	0	0	0	13-Christof_SchOech	13-Christof_SchOech	Poste d&#39;assistant(e) doctorant(e) à 50% en linguistique française diachronique	0	0	0	0	0	0	0		Neuchâtel, Schweiz	CH
stellenanzeigen/5067.html	0	2021-04-01	2024-03-31	36			Die Vergütung erfolgt je nach Aufgabenübertragung und Erfüllung der persönlichen Voraussetzungen bis zur Entgeltgruppe 13 TV-L	50%	50	N/A	N/A	2021	17. Februar 2021	Sprachwissenschaft	0	1	0	0	0	0	Französisch	1	0	0	0	0	0	0	0	0	0	2092-Daniela_Pietrini	1903-Christoph_Behrens	Wissenschaftliche MitarbeiterIn (DoktorandIn) (m-w-d)	0	0	0	0	1	0	0		Halle (Saale)	DE
stellenanzeigen/3471.html	0	2019-01-01	2021-12-31	36			TV-L E 13	50%	50	N/A	N/A	2018	12. Oktober 2018	Sprachwissenschaft	0	1	0	0	0	0	Spanisch	0	1	0	0	0	0	0	0	0	0	185-Martina_Schrader_Kniffki	425-Redaktion_romanistik_de	Wissenschaftliche/r Mitarbeiter/in in DFG-Projekt &quot;Koloniale Translationspraktiken an der Peripherie Neu-Spaniens zwischen Evangelisierung und lokaler indigener Rechtsprechung&quot;, Schwerpunkt Textlinguistik, Notarielle Handschriften/Prozessakten, Testamente	0	0	0	1	1	0	0		N/A	OTHER
stellenanzeigen/3470.html	0	2019-01-01	2021-12-31	36			TV-L E 13	50%	50	N/A	N/A	2018	12. Oktober 2018	Sprachwissenschaft	0	1	0	0	0	0	Spanisch	0	1	0	0	0	0	0	0	0	0	185-Martina_Schrader_Kniffki	425-Redaktion_romanistik_de	Wissenschaftliche/r Mitarbeiter/in in DFG-Projekt &quot;Koloniale Translationspraktiken an der Peripherie Neu-Spaniens zwischen Evangelisierung und lokaler indigener Rechtsprechung&quot;, Schwerpunkt Koloniale Missionarslinguistik/Missionarsübersetzung	0	0	0	1	1	0	0		N/A	OTHER
stellenanzeigen/2416.html	0	2017-09-15	2021-09-15	49			N/A	50%	50	N/A	N/A	2017	05. April 2017	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Spanisch	0	1	0	0	0	0	0	0	0	0	2133-Claudia_JUenke	5028-Marcel_Schmitt	UniversitätsassistentIn - Dissertationsstelle Hispanistik (Literaturwissenschaft)	0	0	0	0	0	0	0		Innsbruck, Österreich 	AT
stellenanzeigen/730.html	0	2015-09-01	N/A	N/A			N/A	50%	50	N/A	N/A	2015	19. Februar 2015	Sprachwissenschaft	0	1	0	0	0	0	Italienisch	0	0	1	0	0	0	0	0	0	0	2702-Heike_Necker	13-Christof_SchOech	2 Assistenzstellen, Italienische Sprachwissenschaft	0	0	0	0	0	0	0		Zürich, Schweiz	CH
stellenanzeigen/4849.html	0	2021-02-01	N/A	N/A			Salär	50%	50	N/A	N/A	2020	30. Oktober 2020	Sprachwissenschaft	0	1	0	0	0	0	Französisch	1	0	0	0	0	0	0	0	0	0	4085-Gabrielle_Hess	764-Robert_Hesselbach	Wissenschaftliche Assistenzstelle am Romanischen Seminar der Universität Zürich, Lehrstuhl für Romanische Sprachwissenschaft (Schwerpunkt Französisch; Prof. Dr. Elisabeth Stark)	0	0	0	0	0	0	0		Zürich	CH
stellenanzeigen/2975.html	1	2018-04-01	2020-03-31	24		E13	TVL 13	50% 	50	N/A	N/A	2018	23. Januar 2018	Fachdidaktik, Sprachpraxis	0	0	0	1	1	0	Französisch	1	0	0	0	0	0	0	0	0	0	3157-Antonio_Barquero	5028-Marcel_Schmitt	Lehrkraft für besondere Aufgaben Französisch	0	1	0	0	0	0	0		Mainz	DE
stellenanzeigen/5011.html	1	2021-04-01	2024-04-01	37		E13	E 13 TV-L 	50% 	50	N/A	N/A	2021	21. Januar 2021	Fachdidaktik	0	0	0	1	0	0	Französisch	1	0	0	0	0	0	0	0	0	0	4387-Bernd_Tesch	764-Robert_Hesselbach	Wissenschaftliche Mitarbeiterin/wissenschaftlicher Mitarbeiter (m/w/d), E 13 TV-L / 50% 	0	0	0	0	1	0	0		Tübingen	DE
stellenanzeigen/3890.html	0	2019-10-01	2021-01-31	16			€ 1.432,30 brutto (14 x jährlich)	50% 	50	N/A	N/A	2019	03. Mai 2019	Fachdidaktik, Sprachpraxis	0	0	0	1	1	0	Spanisch	0	1	0	0	0	0	0	0	0	0	N/A	5130-Ursula_Winter	Senior Lecturer (50%, Karenzvertretung) - Fachdidaktik und Sprachbeherrschung Spanisch	0	0	0	0	0	0	0		Salzburg, Österreich	AT
stellenanzeigen/355.html	1	2014-10-01	2015-09-30	12		E13	TV-L E 13 	50% (5 SWS Lehre)	50	5	N/A	2014	24. Juli 2014	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Portugiesisch, Spanisch	0	1	0	1	0	0	0	0	0	0	176-Enrique_Rodrigues_Moura	13-Christof_SchOech	Lehrkraft für besondere Aufgaben Literatur- und Kulturwissenschaft Spanisch (mit Portugiesisch erwünscht)	0	1	0	0	0	0	0		Bamberg	DE
stellenanzeigen/366.html	1	2014-10-01	2015-03-31	6		E13	TV-L E 13	50% (6,5 SWS Lehre)	50	5	N/A	2014	31. Juli 2014	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Spanisch	0	1	0	0	0	0	0	0	0	0	13-Christof_SchOech	13-Christof_SchOech	Lehrkraft für besondere Aufgaben für das Fach spanische und lateinamerikanische Literatur- und Kulturwissenschaften (E 13 TV-L)	0	1	0	0	0	0	0		Erlangen	DE
stellenanzeigen/805.html	0	2015-08-01	N/A	N/A			N/A	50% (7 SWS)	50	7	N/A	2015	19. März 2015	Sprachpraxis, Weitere Teilbereiche	0	0	0	0	1	1	Französisch	1	0	0	0	0	0	0	0	0	0	4235-Stefanie_Popp	4235-Stefanie_Popp	Lektoratsstellen Französisch (50 %)	1	0	0	0	0	0	0		Zürich	CH
stellenanzeigen/1013.html	1	2015-09-01	N/A	N/A	?	E13	E13 TV-L FU	50% (8 SWS)	50	8	N/A	2015	04. Juni 2015	Sprachpraxis	0	0	0	0	1	0	Französisch	1	0	0	0	0	0	0	0	0	0	3777-_Academics_de	4235-Stefanie_Popp	Demi-poste de lecteur / lectrice de français langue étrangère	1	0	0	0	0	0	0		Berlin	DE
stellenanzeigen/945.html	0	N/A	N/A	N/A	Duplikat in ENG (#946)	E13	TVöD 13	50% / 100%	50	N/A	N/A	2015	07. Mai 2015	Literaturwissenschaft, Sprachwissenschaft, Weitere Teilbereiche	1	1	0	0	0	1	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	3777-_Academics_de	13-Christof_SchOech	Positions for PhD and Postdoc projects, Max Planck Institute for Empirical Aesthetics	0	0	0	0	0	0	1		Frankfurt am Main	DE
stellenanzeigen/3335.html	1	2018-07-11	2018-08-02	36		E13	TV-L E 13	50% / 100% (2 / 4 SWS)	100	4	N/A	2018	12. Juli 2018	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	100-Paul_G_vaudan	425-Redaktion_romanistik_de	Wissenschaftliche/r Mitarbeiter/in Romanische Sprachwissenschaft	0	0	0	0	1	0	0		Paderborn	DE
stellenanzeigen/1746.html	1	2016-08-27	2016-12-03	5	Vertretung	E13	13 TV-L	50% / 2 SWS	50	2	N/A	2016	19. Mai 2016	Literaturwissenschaft	1	0	0	0	0	0	Französisch, Italienisch	1	0	1	0	0	0	0	0	0	0	425-Redaktion_romanistik_de	13-Christof_SchOech	Wiss. Mitarbeiter/in für Französische und Italienische Literaturwissenschaft	0	0	0	0	1	0	0		Rostock	DE
stellenanzeigen/1171.html	1	N/A	N/A	12		E13	13 TV-L	50% / 2 SWS	50	2	N/A	2015	13. August 2015	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Französisch, Italienisch, Sprachübergreifend	1	0	1	0	0	0	0	0	0	1	1074-Hendrik_Schlieper	13-Christof_SchOech	Wiss. Mitarbeiter/in (50%) 	0	0	0	0	1	0	0		Paderborn	DE
stellenanzeigen/2355.html	1	N/A	N/A	24		E13	TV-L EG 13	50% / 2 SWS	50	2	N/A	2017	08. März 2017	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Italienisch, Spanisch	1	1	1	0	0	0	0	0	0	0	4368-Liane_Stroebel	13-Christof_SchOech	Wissenschaftliche/r Mitarbeiter/in für Romanische Sprachwissenschaft (RWTH Aachen)	0	0	0	0	1	0	0		Aachen	DE
stellenanzeigen/959.html	1	2015-10-01	2018-09-30	36		E13	TV-L E 13, 50%	50% / 2 SWS	50	2	N/A	2015	15. Mai 2015	Literaturwissenschaft	1	0	0	0	0	0	Französisch	1	0	0	0	0	0	0	0	0	0	82-Franziska_Sick	13-Christof_SchOech	Wiss. Mitarbeiter/-in Französische Literaturwissenschaft	0	0	0	0	1	0	0		Kassel	DE
stellenanzeigen/309.html	1	2014-10-01	2015-03-31	6		E13	TV-L E 13	50% / 6 SWS	50	6	N/A	2014	04. Juli 2014	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	1303-Christian_von_Tschilschke	13-Christof_SchOech	Lehrkraft für besondere Aufgaben Spanisch/Französisch	0	1	0	0	0	0	0		Siegen	DE
stellenanzeigen/1804.html	1	2016-10-01	2018-09-30	24		E13	Bes.Gr. nach TV-L 13	50% / 6-8 SWS	50	8	N/A	2016	15. Juni 2016	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	4411-Christina_Ossenkop	5028-Marcel_Schmitt	Lehrkraft für besondere Aufgaben, französische und spanische Sprachwissenschaft (TV-L 13)	0	1	0	0	0	0	0		Münster	DE
stellenanzeigen/1571.html	1	2016-10-01	2018-09-30	24		E13	bis zu EG13 (TV-L)	50% / 6-9 SWS	50	9	N/A	2016	25. Februar 2016	Sprachpraxis	0	0	0	0	1	0	Spanisch	0	1	0	0	0	0	0	0	0	0	4884-Birgit_Urtecho_Valverde	13-Christof_SchOech	Wissenschaftliche/r Mitarbeiter/in (Sprachpraxis Spanisch)	0	0	0	0	1	0	0		Jena	DE
stellenanzeigen/4707.html	1	N/A	N/A	36		E13	N/A	50% / 75%	75	9.75	N/A	2020	13. August 2020	Fachdidaktik	0	0	0	1	0	0	Französisch, Spanisch, Sprachübergreifend	1	1	0	0	0	0	0	0	0	1	764-Robert_Hesselbach	764-Robert_Hesselbach	Lehrkraft für besondere Aufgaben (m/w/d, Entgeltgruppe 13 TV-L, 75% bzw. 50%)	0	1	0	0	0	0	0		Erlangen	DE
stellenanzeigen/3633.html	1	N/A	N/A	120	unbefristet	E13	13 TV-L FU 	50% / 8 LVS	50	N/A	N/A	2018	21. Dezember 2018	Sprachpraxis	0	0	0	0	1	0	Portugiesisch	0	0	0	1	0	0	0	0	0	0	425-Redaktion_romanistik_de	425-Redaktion_romanistik_de	Lehrkraft für besondere Aufgaben für brasilianisches Portugiesisch	0	1	0	0	0	0	0		Berlin	DE
stellenanzeigen/2405.html	1	2017-08-01	2019-07-31	24		E13	EG 13 TV-L	50% / 8 SWS	50	8	N/A	2017	29. März 2017	Sprachwissenschaft, Fachdidaktik, Sprachpraxis	0	1	0	1	1	0	Spanisch	0	1	0	0	0	0	0	0	0	0	4653-Laura_Morgenthaler_Garc_a	13-Christof_SchOech	Lehrkraft für besondere Aufgaben mit Schwerpunkt spanische Fachdidaktik und Sprachpraxis	0	1	0	0	0	0	0		Flensburg	DE
stellenanzeigen/1067.html	1	2015-10-01	N/A	120	unbefristet	E13	TV-L E 13, 50%	50% / 8 SWS	50	8	N/A	2015	23. Juni 2015	Medien-/Kulturwissenschaft, Sprachpraxis	0	0	1	0	1	0	Portugiesisch	0	0	0	1	0	0	0	0	0	0	425-Redaktion_romanistik_de	13-Christof_SchOech	Lektorin/Lektor für Portugiesisch mit Schwerpunkt Brasilien	1	0	0	0	0	0	0		Tübingen	DE
stellenanzeigen/2395.html	1	N/A	N/A	N/A	Vertretung	E13	TV-L EG 13	50% / 8 SWS	50	8	N/A	2017	24. März 2017	Sprachpraxis	0	0	0	0	1	0	Spanisch	0	1	0	0	0	0	0	0	0	0	425-Redaktion_romanistik_de	13-Christof_SchOech	Lehrkraft für besondere Aufgaben: Sprachpraxis Spanisch	0	1	0	0	0	0	0		Siegen	DE
stellenanzeigen/3199.html	1	2018-10-01	2019-03-31	6		E13	EG 13 TV-H	50% / 9 SWS	50	9	N/A	2018	10. Mai 2018	Medien-/Kulturwissenschaft, Sprachpraxis	0	0	1	0	1	0	Spanisch	0	1	0	0	0	0	0	0	0	0	425-Redaktion_romanistik_de	13-Christof_SchOech	Lehrkraft für besondere Aufgaben, Spanisch	0	1	0	0	0	0	0		Kassel	DE
stellenanzeigen/579.html	1	2015-04-01	2015-09-30	6		E13	TV-H 13	50% / 9 SWS	50	9	N/A	2014	30. November 2014	Sprachpraxis	0	0	0	0	1	0	Spanisch	0	1	0	0	0	0	0	0	0	0	13-Christof_SchOech	13-Christof_SchOech	Lehrkraft für besondere Aufgaben, Sprachpraxis Spanisch	0	1	0	0	0	0	0		Kassel	DE
stellenanzeigen/1058.html	1	2015-09-01	2016-08-31	12		E13	E 13	50% / 9 SWS	50	9	N/A	2015	23. Juni 2015	Sprachpraxis	0	0	0	0	1	0	Portugiesisch	0	0	0	1	0	0	0	0	0	0	4471-Ilse_Saynovits	13-Christof_SchOech	Lehrkraft für besondere Aufgaben Portugiesisch (50%)	0	1	0	0	0	0	0		Frankfurt/Main	DE
stellenanzeigen/379.html	1	2014-10-01	2015-09-30	12		E13	EG 13 TV-H	50% / 9 SWS	50	9	N/A	2014	11. August 2014	Sprachpraxis	0	0	0	0	1	0	Französisch	1	0	0	0	0	0	0	0	0	0	4053-Annika_Mayer	13-Christof_SchOech	Lehrkraft für besondere Aufgaben Sprachpraxis Französisch	0	1	0	0	0	0	0		Kassel	DE
stellenanzeigen/839.html	1	2015-10-01	2017-09-30	24			TV-L	50% / 9 SWS	50	9	N/A	2015	01. April 2015	Sprachpraxis	0	0	0	0	1	0	Portugiesisch	0	0	0	1	0	0	0	0	0	0	13-Christof_SchOech	13-Christof_SchOech	Akademische/r Mitarbeiter/in in der Lehre (halbtags), Sprachpraxis Portugiesisch	0	0	0	0	1	0	0		Heidelberg	DE
stellenanzeigen/1677.html	1	2016-10-01	2018-09-30	24		E13	TV-L E 13	50% / 9 SWS	50	9	N/A	2016	22. April 2016	Sprachpraxis	0	0	0	0	1	0	Französisch	1	0	0	0	0	0	0	0	0	0	4778-Catherine_Gagnon	13-Christof_SchOech	Lektorin/Lektor für Französisch	1	0	0	0	0	0	0		Augsburg	DE
stellenanzeigen/1673.html	1	2016-10-01	2018-09-30	24		E13	TV-L E 13	50% / 9 SWS	50	9	N/A	2016	21. April 2016	Sprachpraxis	0	0	0	0	1	0	Französisch	1	0	0	0	0	0	0	0	0	0	4778-Catherine_Gagnon	13-Christof_SchOech	Lektorin/Lektor für Wirtschaftsfranzösisch	1	0	0	0	0	0	0		Augsburg	DE
stellenanzeigen/1810.html	1	2016-10-01	N/A	120	unbefristet		TV-H E 13	50% / 9 SWS	50	9	N/A	2016	16. Juni 2016	Medien-/Kulturwissenschaft, Sprachpraxis	0	0	1	0	1	0	Spanisch	0	1	0	0	0	0	0	0	0	0	13-Christof_SchOech	13-Christof_SchOech	Lehrkraft für besondere Aufgaben (Spanisch)	0	1	0	0	0	0	0		Gießen	DE
stellenanzeigen/1828.html	0	2016-10-01	2017-09-30	12			bis TV-L E 13	50% / 9 SWS	50	9	N/A	2016	23. Juni 2016	Sprachpraxis	0	0	0	0	1	0	Spanisch	0	1	0	0	0	0	0	0	0	0	3777-_Academics_de	13-Christof_SchOech	Spanisch-Lektorat (0,5 Stelle)	1	0	0	0	0	0	0		N/A	OTHER
stellenanzeigen/3398.html	1	2018-12-01	2021-11-30	36		E13	TV-L E 13	50% bzw. 65%	50	N/A	N/A	2018	23. August 2018	Literaturwissenschaft, Medien-/Kulturwissenschaft	1	0	1	0	0	0	Französisch, Italienisch	1	0	1	0	0	0	0	0	0	0	425-Redaktion_romanistik_de	425-Redaktion_romanistik_de	Zwei Stellen 50 % (Post-Doc-Stelle) bzw. 65% (Promotionsstelle) im Rahmen Projekts zu Wissenschaftsübersetzungen	0	0	0	1	0	0	1		Germersheim 	DE
stellenanzeigen/982.html	1	2015-07-01	2017-10-31	28		E14	TVL 13 / 14	50% bzw. 75%	50	N/A	N/A	2015	21. Mai 2015	Literaturwissenschaft, Medien-/Kulturwissenschaft, Sprachwissenschaft, Weitere Teilbereiche	1	1	1	0	0	1	Sprachübergreifend	0	0	0	0	0	0	0	0	0	1	3957-Gisela_Febel	4235-Stefanie_Popp	Eine 75% Postdoc-Stelle und drei 50% Stellen als wissenschaftliche Mitarbeiter/innen im neuen geisteswissenschaftlichen Forschungsfeld &quot;Worlds of Contradiction&quot; an der Universität Bremen	0	0	0	0	1	0	1		Bremen	DE
stellenanzeigen/779.html	1	2015-05-04	2017-05-04	25		E13	E 13 TV-L	50% der tariflichen Arbeitszeit	50	N/A	N/A	2015	11. März 2015	Sprachwissenschaft	0	1	0	0	0	0	Französisch	1	0	0	0	0	0	0	0	0	0	4230-Karen_Wimmel	13-Christof_SchOech	Wissenschaftliche/r Mitarbeiterin / Mitarbeiter	0	0	0	0	1	0	0		Wuppertal	DE
stellenanzeigen/1145.html	1	N/A	N/A	36	2x	E13	13 TV-L 	50% der wöchentlichen Arbeitszeit	50	2	N/A	2015	30. Juli 2015	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Portugiesisch, Spanisch	1	1	0	1	0	0	0	0	0	0	1105-Carolin_Patzelt	13-Christof_SchOech	Wiss. Mitarbeiter_in Romanische Sprachwissenschaft	0	0	0	0	1	0	0		Bremen	DE
stellenanzeigen/4344.html	1	2020-04-01	2023-03-31	36		E13	TV-L 13	50% oder 100%	50	N/A	N/A	2020	15. Januar 2020	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	100-Paul_G_vaudan	764-Robert_Hesselbach	Wissenschaftlicher Mitarbeiter (m/w/d)  (Entgeltgruppe 13 TV-L)	0	0	0	0	1	0	0		Paderborn	DE
stellenanzeigen/3813.html	1	N/A	N/A	36		E13	TVL-13	50% oder 100%	100	4	N/A	2019	01. April 2019	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	100-Paul_G_vaudan	13-Christof_SchOech	Wissenschaftliche(r) Mitarbeiter(in) im Bereich Sprachwissenschaft am Institut für Romanistik der Universität Paderborn	0	0	0	0	1	0	0		Paderborn	DE
stellenanzeigen/33.html	0	2014-10-01	N/A	N/A			N/A	50% Stelle	50	N/A	N/A	2014	13. März 2014	Fachdidaktik, Sprachpraxis	0	0	0	1	1	0	Spanisch	0	1	0	0	0	0	0	0	0	0	3767-Sylvia_Jutz	13-Christof_SchOech	Senior Lecturer (Fachdidaktik und Sprachbeherrschung Spanisch), 50 %	0	0	0	0	0	0	0		Salzburg, Österreich	AT
stellenanzeigen/2571.html	1	N/A	N/A	48		E13	13 TV-L FU	50% Teilzeitbeschäftigung	50	N/A	N/A	2017	15. Juni 2017	Fachdidaktik	0	0	0	1	0	0	Französisch	1	0	0	0	0	0	0	0	0	0	5851-LMS_RomanDid	5028-Marcel_Schmitt	Stellenausschreibung Wiss. MitarbeiterIn (Praedoc)	0	0	0	0	1	1	0		Berlin	DE
stellenanzeigen/124.html	1	2014-06-01	2015-05-31	12		E13	EG 13 TV-H	50%-Stelle	50	N/A	N/A	2014	24. April 2014	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	3847-Tanja_Krasny	13-Christof_SchOech	Lehrkraft für besondere Aufgaben Romanische Sprachwissenschaft (Französisch und Spanisch)	0	1	0	0	0	0	0		Kassel	DE
stellenanzeigen/1551.html	1	2016-04-01	2018-03-31	24		E13	TV-L E 13	50%, 100%	100	N/A	N/A	2016	12. Februar 2016	Sprachwissenschaft	0	1	0	0	0	0	Spanisch, Englisch	0	1	0	0	0	0	0	1	0	0	3777-_Academics_de	425-Redaktion_romanistik_de	2 Stellen als wissenschaftliche/r Mitarbeiter/in im Institut für Interkulturelle Kommunikation	0	0	0	0	1	0	0		Hildesheim	DE
stellenanzeigen/2007.html	0	N/A	N/A	N/A			TV-L E 13	50%, 10SWS	50	10	N/A	2016	06. Oktober 2016	Sprachpraxis	0	0	0	0	1	0	Französisch	1	0	0	0	0	0	0	0	0	0	3777-_Academics_de	3777-_Academics_de	Lehrkraft für besondere Aufgaben: Übersetzen Französisch - Deutsch	0	1	0	0	0	0	0		N/A	OTHER
stellenanzeigen/3362.html	1	2018-10-15	2021-10-14	37		E13	bis TV-L E 13	50%, 2 SWS	50	2	N/A	2018	24. Juli 2018	Fachdidaktik	0	0	0	1	0	0	Französisch	1	0	0	0	0	0	0	0	0	0	3844-Serena_Bartali	13-Christof_SchOech	Wissenschaftlichen Mitarbeiterin/Mitarbeiters für romanistische Fachdidaktik (Französisch)	0	0	0	0	1	0	0		Tübingen	DE
stellenanzeigen/4006.html	1	2019-10-01	2022-09-30	36		E13	EG 13 TV-L	50%, 20 h/Woche	50	N/A	N/A	2019	01. Juli 2019	Sprachwissenschaft	0	1	0	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	3821-Stefan_Serafin	1903-Christoph_Behrens	Wissenschaftliche/r Mitarbeiter/in (m/w/d) für Romanische Sprachwissenschaft	0	0	0	0	1	0	0		Rostock	DE
stellenanzeigen/1078.html	1	2015-09-01	2018-10-31	38		E13	EG 13 TV-H	50%, 2SWS	50	2	N/A	2015	25. Juni 2015	Sprachwissenschaft, Fachdidaktik	0	1	0	1	0	0	Spanisch	0	1	0	0	0	0	0	0	0	0	425-Redaktion_romanistik_de	13-Christof_SchOech	Wiss. Mitarbeiter/-in, Didaktik des Französischen und des Spanischen	0	0	0	0	1	0	0		Kassel	DE
stellenanzeigen/1077.html	1	2015-09-01	2018-10-31	38		E13	EG 13 TV-H	50%, 2SWS	50	2	N/A	2015	25. Juni 2015	Sprachwissenschaft, Fachdidaktik	0	1	0	1	0	0	Spanisch	0	1	0	0	0	0	0	0	0	0	425-Redaktion_romanistik_de	13-Christof_SchOech	Wiss. Mitarbeiter/-in, Romanische Sprachwissenschaft	0	0	0	0	1	0	0		Kassel	DE
stellenanzeigen/1076.html	1	2015-09-01	2018-12-31	40		E13	EG 13 TV-H	50%, 2SWS	50	2	N/A	2015	25. Juni 2015	Fachdidaktik, Weitere Teilbereiche	0	0	0	1	0	1	Französisch, Englisch	1	0	0	0	0	0	0	1	0	0	425-Redaktion_romanistik_de	13-Christof_SchOech	Wiss. Mitarbeiter/-in, Teilprojekt: „Mehrsprachigkeitspotenziale im bilingualen Sachfachunterricht“	0	0	0	0	1	0	0		Kassel	DE
stellenanzeigen/4086.html	1	2020-04-01	N/A	120	unbefristet	E13	bis zu E 13 TV-L	50%, 8 SWS	50	8	N/A	2019	31. August 2019	Sprachpraxis	0	0	0	0	1	0	Französisch	1	0	0	0	0	0	0	0	0	0	3844-Serena_Bartali	13-Christof_SchOech	Lektorin/Lektor für Französisch (m/w/d,  50%, bis E 13 TV-L ). 	1	0	0	0	0	0	0		Tübingen	DE
stellenanzeigen/2186.html	1	N/A	N/A	36		E13	13 TV-L	50%, Lehre 2 SWS	50	2	N/A	2016	19. Dezember 2016	Literaturwissenschaft	1	0	0	0	0	0	Französisch, Spanisch	1	1	0	0	0	0	0	0	0	0	3912-Stefan_Schreckenberg	13-Christof_SchOech	Wissenschaftliche/r Mitarbeiter/in Literaturwissenschaft Französisch/Spanisch, 50%	0	0	0	0	1	0	0		Paderborn	DE
